"Country or Area","Element","Year","Unit","Value","Value Footnotes"
"Albania","Gross per capita Production Index Number (2014-2016 = 100)","1980","index","47.66","Fc"
"Albania","Gross per capita Production Index Number (2014-2016 = 100)","1979","index","49.93","Fc"
"Albania","Gross per capita Production Index Number (2014-2016 = 100)","1978","index","49.47","Fc"
"Albania","Gross per capita Production Index Number (2014-2016 = 100)","1977","index","48.38","Fc"
"Albania","Gross per capita Production Index Number (2014-2016 = 100)","1976","index","47.36","Fc"
"Albania","Gross per capita Production Index Number (2014-2016 = 100)","1975","index","44.14","Fc"
"Albania","Gross per capita Production Index Number (2014-2016 = 100)","1974","index","44.37","Fc"
"Albania","Gross per capita Production Index Number (2014-2016 = 100)","1973","index","44.34","Fc"
"Albania","Gross per capita Production Index Number (2014-2016 = 100)","1972","index","42.29","Fc"
"Albania","Gross per capita Production Index Number (2014-2016 = 100)","1971","index","42.31","Fc"
"Albania","Gross per capita Production Index Number (2014-2016 = 100)","1970","index","41.92","Fc"
"Albania","Gross per capita Production Index Number (2014-2016 = 100)","1969","index","41.65","Fc"
"Albania","Gross per capita Production Index Number (2014-2016 = 100)","1968","index","41.99","Fc"
"Albania","Gross per capita Production Index Number (2014-2016 = 100)","1967","index","43.14","Fc"
"Albania","Gross per capita Production Index Number (2014-2016 = 100)","1966","index","41.84","Fc"
"Albania","Gross per capita Production Index Number (2014-2016 = 100)","1965","index","38.05","Fc"
"Albania","Gross per capita Production Index Number (2014-2016 = 100)","1964","index","40.67","Fc"
"Albania","Gross per capita Production Index Number (2014-2016 = 100)","1963","index","38.05","Fc"
"Albania","Gross per capita Production Index Number (2014-2016 = 100)","1962","index","39.95","Fc"
"Albania","Gross per capita Production Index Number (2014-2016 = 100)","1961","index","38.84","Fc"
"Algeria","Gross Production Index Number (2014-2016 = 100)","2018","index","90.08","Fc"
"Algeria","Gross Production Index Number (2014-2016 = 100)","2017","index","86.95","Fc"
"Algeria","Gross Production Index Number (2014-2016 = 100)","2016","index","86.30","Fc"
"Algeria","Gross Production Index Number (2014-2016 = 100)","2015","index","105.00","Fc"
"Algeria","Gross Production Index Number (2014-2016 = 100)","2014","index","108.70","Fc"
"Algeria","Gross Production Index Number (2014-2016 = 100)","2013","index","111.85","Fc"
"Algeria","Gross Production Index Number (2014-2016 = 100)","2012","index","101.73","Fc"
"Algeria","Gross Production Index Number (2014-2016 = 100)","2011","index","97.83","Fc"
"Algeria","Gross Production Index Number (2014-2016 = 100)","2010","index","88.22","Fc"
"Algeria","Gross Production Index Number (2014-2016 = 100)","2009","index","81.08","Fc"
"Algeria","Gross Production Index Number (2014-2016 = 100)","2008","index","67.56","Fc"
"Algeria","Gross Production Index Number (2014-2016 = 100)","2007","index","62.12","Fc"
"Algeria","Gross Production Index Number (2014-2016 = 100)","2006","index","72.05","Fc"
"Algeria","Gross Production Index Number (2014-2016 = 100)","2005","index","65.04","Fc"
"Algeria","Gross Production Index Number (2014-2016 = 100)","2004","index","60.74","Fc"
"Algeria","Gross Production Index Number (2014-2016 = 100)","2003","index","55.57","Fc"
"Algeria","Gross Production Index Number (2014-2016 = 100)","2002","index","47.85","Fc"
"Algeria","Gross Production Index Number (2014-2016 = 100)","2001","index","45.12","Fc"
"Algeria","Gross Production Index Number (2014-2016 = 100)","2000","index","41.94","Fc"
"Algeria","Gross Production Index Number (2014-2016 = 100)","1999","index","44.31","Fc"
"Algeria","Gross Production Index Number (2014-2016 = 100)","1998","index","41.16","Fc"
"Algeria","Gross Production Index Number (2014-2016 = 100)","1997","index","36.59","Fc"
"Algeria","Gross Production Index Number (2014-2016 = 100)","1996","index","45.17","Fc"
"Algeria","Gross Production Index Number (2014-2016 = 100)","1995","index","37.98","Fc"
"Algeria","Gross Production Index Number (2014-2016 = 100)","1994","index","33.91","Fc"
"Algeria","Gross Production Index Number (2014-2016 = 100)","1993","index","37.41","Fc"
"Algeria","Gross Production Index Number (2014-2016 = 100)","1992","index","37.57","Fc"
"Algeria","Gross Production Index Number (2014-2016 = 100)","1991","index","35.37","Fc"
"Algeria","Gross Production Index Number (2014-2016 = 100)","1990","index","26.18","Fc"
"Algeria","Gross Production Index Number (2014-2016 = 100)","1989","index","26.73","Fc"
"Algeria","Gross Production Index Number (2014-2016 = 100)","1988","index","24.09","Fc"
"Algeria","Gross Production Index Number (2014-2016 = 100)","1987","index","25.24","Fc"
"Algeria","Gross Production Index Number (2014-2016 = 100)","1986","index","25.00","Fc"
"Algeria","Gross Production Index Number (2014-2016 = 100)","1985","index","24.87","Fc"
"Algeria","Gross Production Index Number (2014-2016 = 100)","1984","index","20.38","Fc"
"Algeria","Gross Production Index Number (2014-2016 = 100)","1983","index","18.98","Fc"
"Algeria","Gross Production Index Number (2014-2016 = 100)","1982","index","18.13","Fc"
"Algeria","Gross Production Index Number (2014-2016 = 100)","1981","index","19.59","Fc"
"Algeria","Gross Production Index Number (2014-2016 = 100)","1980","index","19.21","Fc"
"Algeria","Gross Production Index Number (2014-2016 = 100)","1979","index","17.71","Fc"
"Algeria","Gross Production Index Number (2014-2016 = 100)","1978","index","15.79","Fc"
"Algeria","Gross Production Index Number (2014-2016 = 100)","1977","index","15.62","Fc"
"Algeria","Gross Production Index Number (2014-2016 = 100)","1976","index","18.58","Fc"
"Algeria","Gross Production Index Number (2014-2016 = 100)","1975","index","19.78","Fc"
"Algeria","Gross Production Index Number (2014-2016 = 100)","1974","index","18.08","Fc"
"Algeria","Gross Production Index Number (2014-2016 = 100)","1973","index","16.85","Fc"
"Algeria","Gross Production Index Number (2014-2016 = 100)","1972","index","17.68","Fc"
"Algeria","Gross Production Index Number (2014-2016 = 100)","1971","index","19.27","Fc"
"Algeria","Gross Production Index Number (2014-2016 = 100)","1970","index","18.47","Fc"
"Algeria","Gross Production Index Number (2014-2016 = 100)","1969","index","18.03","Fc"
"Algeria","Gross Production Index Number (2014-2016 = 100)","1968","index","19.37","Fc"
"Algeria","Gross Production Index Number (2014-2016 = 100)","1967","index","15.18","Fc"
"Algeria","Gross Production Index Number (2014-2016 = 100)","1966","index","13.78","Fc"
"Algeria","Gross Production Index Number (2014-2016 = 100)","1965","index","20.10","Fc"
"Algeria","Gross Production Index Number (2014-2016 = 100)","1964","index","17.55","Fc"
"Algeria","Gross Production Index Number (2014-2016 = 100)","1963","index","19.41","Fc"
"Algeria","Gross Production Index Number (2014-2016 = 100)","1962","index","19.39","Fc"
"Algeria","Gross Production Index Number (2014-2016 = 100)","1961","index","18.59","Fc"
"Algeria","Gross per capita Production Index Number (2014-2016 = 100)","2018","index","84.61","Fc"
"Algeria","Gross per capita Production Index Number (2014-2016 = 100)","2017","index","83.33","Fc"
"Algeria","Gross per capita Production Index Number (2014-2016 = 100)","2016","index","84.41","Fc"
"Algeria","Gross per capita Production Index Number (2014-2016 = 100)","2015","index","104.83","Fc"
"Algeria","Gross per capita Production Index Number (2014-2016 = 100)","2014","index","110.76","Fc"
"Algeria","Gross per capita Production Index Number (2014-2016 = 100)","2013","index","116.32","Fc"
"Algeria","Gross per capita Production Index Number (2014-2016 = 100)","2012","index","107.93","Fc"
"Algeria","Gross per capita Production Index Number (2014-2016 = 100)","2011","index","105.84","Fc"
"Algeria","Gross per capita Production Index Number (2014-2016 = 100)","2010","index","97.26","Fc"
"Algeria","Gross per capita Production Index Number (2014-2016 = 100)","2009","index","91.02","Fc"
"Algeria","Gross per capita Production Index Number (2014-2016 = 100)","2008","index","77.15","Fc"
"Algeria","Gross per capita Production Index Number (2014-2016 = 100)","2007","index","72.11","Fc"
"Algeria","Gross per capita Production Index Number (2014-2016 = 100)","2006","index","84.95","Fc"
"Algeria","Gross per capita Production Index Number (2014-2016 = 100)","2005","index","77.81","Fc"
"Algeria","Gross per capita Production Index Number (2014-2016 = 100)","2004","index","73.69","Fc"
"Algeria","Gross per capita Production Index Number (2014-2016 = 100)","2003","index","68.31","Fc"
"Algeria","Gross per capita Production Index Number (2014-2016 = 100)","2002","index","59.58","Fc"
"Algeria","Gross per capita Production Index Number (2014-2016 = 100)","2001","index","56.90","Fc"
"Algeria","Gross per capita Production Index Number (2014-2016 = 100)","2000","index","53.58","Fc"
"Algeria","Gross per capita Production Index Number (2014-2016 = 100)","1999","index","57.39","Fc"
"Algeria","Gross per capita Production Index Number (2014-2016 = 100)","1998","index","54.07","Fc"
"Algeria","Gross per capita Production Index Number (2014-2016 = 100)","1997","index","48.79","Fc"
"Algeria","Gross per capita Production Index Number (2014-2016 = 100)","1996","index","61.21","Fc"
"Algeria","Gross per capita Production Index Number (2014-2016 = 100)","1995","index","52.38","Fc"
"Algeria","Gross per capita Production Index Number (2014-2016 = 100)","1994","index","47.67","Fc"
"Algeria","Gross per capita Production Index Number (2014-2016 = 100)","1993","index","53.69","Fc"
"Algeria","Gross per capita Production Index Number (2014-2016 = 100)","1992","index","55.14","Fc"
"Algeria","Gross per capita Production Index Number (2014-2016 = 100)","1991","index","53.13","Fc"
"Algeria","Gross per capita Production Index Number (2014-2016 = 100)","1990","index","40.31","Fc"
"Algeria","Gross per capita Production Index Number (2014-2016 = 100)","1989","index","42.22","Fc"
"Algeria","Gross per capita Production Index Number (2014-2016 = 100)","1988","index","39.10","Fc"
"Algeria","Gross per capita Production Index Number (2014-2016 = 100)","1987","index","42.12","Fc"
"Algeria","Gross per capita Production Index Number (2014-2016 = 100)","1986","index","42.93","Fc"
"Algeria","Gross per capita Production Index Number (2014-2016 = 100)","1985","index","43.98","Fc"
"Algeria","Gross per capita Production Index Number (2014-2016 = 100)","1984","index","37.14","Fc"
"Algeria","Gross per capita Production Index Number (2014-2016 = 100)","1983","index","35.67","Fc"
"Algeria","Gross per capita Production Index Number (2014-2016 = 100)","1982","index","35.16","Fc"
"Algeria","Gross per capita Production Index Number (2014-2016 = 100)","1981","index","39.20","Fc"
"Algeria","Gross per capita Production Index Number (2014-2016 = 100)","1980","index","39.64","Fc"
"Algeria","Gross per capita Production Index Number (2014-2016 = 100)","1979","index","37.68","Fc"
"Algeria","Gross per capita Production Index Number (2014-2016 = 100)","1978","index","34.59","Fc"
"Algeria","Gross per capita Production Index Number (2014-2016 = 100)","1977","index","35.25","Fc"
"Algeria","Gross per capita Production Index Number (2014-2016 = 100)","1976","index","43.14","Fc"
"Algeria","Gross per capita Production Index Number (2014-2016 = 100)","1975","index","47.23","Fc"
"Algeria","Gross per capita Production Index Number (2014-2016 = 100)","1974","index","44.41","Fc"
"Algeria","Gross per capita Production Index Number (2014-2016 = 100)","1973","index","42.55","Fc"
"Algeria","Gross per capita Production Index Number (2014-2016 = 100)","1972","index","45.88","Fc"
"Algeria","Gross per capita Production Index Number (2014-2016 = 100)","1971","index","51.39","Fc"
"Algeria","Gross per capita Production Index Number (2014-2016 = 100)","1970","index","50.64","Fc"
"Algeria","Gross per capita Production Index Number (2014-2016 = 100)","1969","index","50.85","Fc"
"Algeria","Gross per capita Production Index Number (2014-2016 = 100)","1968","index","56.22","Fc"
"Algeria","Gross per capita Production Index Number (2014-2016 = 100)","1967","index","45.34","Fc"
"Algeria","Gross per capita Production Index Number (2014-2016 = 100)","1966","index","42.36","Fc"
"Algeria","Gross per capita Production Index Number (2014-2016 = 100)","1965","index","63.52","Fc"
"Algeria","Gross per capita Production Index Number (2014-2016 = 100)","1964","index","56.95","Fc"
"Algeria","Gross per capita Production Index Number (2014-2016 = 100)","1963","index","64.64","Fc"
"Algeria","Gross per capita Production Index Number (2014-2016 = 100)","1962","index","66.19","Fc"
"Algeria","Gross per capita Production Index Number (2014-2016 = 100)","1961","index","65.03","Fc"
"American Samoa","Gross Production Index Number (2014-2016 = 100)","2018","index","101.42","Fc"
"American Samoa","Gross Production Index Number (2014-2016 = 100)","2017","index","100.51","Fc"
"American Samoa","Gross Production Index Number (2014-2016 = 100)","2016","index","99.84","Fc"
"American Samoa","Gross Production Index Number (2014-2016 = 100)","2015","index","99.46","Fc"
"American Samoa","Gross Production Index Number (2014-2016 = 100)","2014","index","100.70","Fc"
"American Samoa","Gross Production Index Number (2014-2016 = 100)","2013","index","99.58","Fc"
"American Samoa","Gross Production Index Number (2014-2016 = 100)","2012","index","92.68","Fc"
